datetime,wavelengths,mean,std,max,min
20200512225742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.251438, 0.42616, 46.347294, 41.147766, 78.66198, 90.48859, 76.69683, 0.093305, 0.20472, 3.188047, 13.776733]","[1.071404, 0.237169, 15.403593, 12.60404, 23.042198, 24.939926, 16.597034, 0.667032, 1.206842, 1.106461, 4.418252]","[17.750246, 3.37695, 72.24426, 62.376545, 116.255226, 132.49744, 103.39013, 20.646154, 26.496838, 7.09535, 24.370462]","[0.0, 0.0, 2.408142, 9.14856, 6.766176, 10.226314, 16.233513, 0.0, 0.0, 0.216271, 0.811061]"
20200513005742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.326387, 0.416292, 46.068443, 40.96737, 78.28379, 90.13637, 76.61778, 0.104336, 0.234038, 3.19404, 13.797588]","[0.96186, 0.227323, 15.151862, 12.45675, 22.588358, 24.437368, 16.306917, 0.588371, 1.033846, 1.099053, 4.368286]","[18.235605, 3.285483, 70.596596, 61.960705, 114.81998, 129.82971, 101.971664, 17.821114, 26.050104, 6.995532, 24.215975]","[0.0, 0.0, 2.66163, 8.940638, 7.176248, 10.448625, 17.809582, 0.0, 0.0, 0.257862, 0.733818]"
20200513035742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.583922, 0.450755, 46.091465, 40.8931, 78.416405, 90.27289, 76.72472, 0.549255, 0.705096, 3.203018, 13.829746]","[1.629379, 0.269059, 14.918253, 12.273827, 22.206963, 23.994255, 15.981882, 1.511574, 1.914993, 1.090336, 4.303315]","[17.704021, 3.34768, 77.06055, 61.85674, 118.71565, 136.72136, 100.3956, 20.646154, 25.380005, 6.879078, 24.33184]","[0.0, 0.0, 2.788374, 9.14856, 7.586319, 10.893247, 17.809582, 0.0, 0.0, 0.249543, 0.926927]"
20200513055742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[1.08441, 0.49573, 47.267914, 41.53798, 80.17274, 92.00955, 77.41019, 1.032448, 1.385991, 3.21399, 13.905746]","[1.756826, 0.281602, 15.459738, 12.551223, 23.126741, 24.891588, 16.210762, 1.744029, 2.238065, 1.09329, 4.308896]","[21.263315, 3.391584, 95.18498, 66.015175, 142.70483, 161.17558, 102.44449, 20.646154, 27.139015, 7.028804, 24.640816]","[0.0, 0.0, 3.041864, 9.0446, 7.381284, 10.670936, 18.124794, 0.0, 0.0, 0.26618, 0.965549]"
20200513065742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[1.521244, 0.54318, 48.366135, 42.221146, 81.78809, 93.585785, 77.980354, 1.409849, 1.917942, 3.220106, 13.947815]","[2.087004, 0.329571, 16.155445, 13.001665, 24.288609, 26.040258, 16.56614, 1.981048, 2.568642, 1.095751, 4.3258]","[16.247946, 3.098891, 100.63499, 71.5251, 151.1113, 168.95647, 107.01509, 20.646154, 24.961193, 7.08703, 24.795303]","[0.0, 0.0, 2.788374, 9.14856, 6.971212, 10.448625, 18.912827, 0.0, 0.0, 0.257862, 0.965549]"
20200513075742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[2.036995, 0.605293, 49.63903, 43.027935, 83.646225, 95.37914, 78.60485, 1.873691, 2.536049, 3.228386, 13.998843]","[2.483914, 0.402902, 17.10076, 13.631702, 25.81902, 27.518711, 17.008158, 2.234966, 2.91522, 1.099077, 4.348418]","[14.052279, 2.989131, 104.6908, 76.51523, 156.8523, 174.29193, 112.688934, 16.928999, 20.019213, 7.09535, 25.181524]","[0.0, 0.0, 2.788374, 9.14856, 6.766176, 10.004003, 18.440006, 0.0, 0.0, 0.274498, 0.926927]"
20200513085742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[2.614404, 0.673581, 50.867203, 43.812355, 85.435265, 97.07036, 79.20718, 2.405654, 3.21506, 3.23568, 14.056566]","[2.860089, 0.483146, 18.173761, 14.345062, 27.515568, 29.135656, 17.502665, 2.471164, 3.235066, 1.103249, 4.381244]","[17.58846, 3.18304, 112.04198, 80.36178, 165.25876, 179.18279, 117.10193, 20.136372, 23.313866, 7.145258, 26.649158]","[0.0, 0.0, 2.66163, 9.14856, 7.381284, 10.670936, 17.021545, 0.0, 0.0, 0.249543, 0.849684]"
20200513105742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[3.565504, 0.808447, 52.539093, 44.954014, 87.786896, 99.28042, 80.02533, 3.391771, 4.44021, 3.249645, 14.140166]","[3.275637, 0.599144, 19.767426, 15.43259, 30.000813, 31.497557, 18.235014, 2.744362, 3.585378, 1.111579, 4.438154]","[19.044535, 3.420854, 121.547806, 86.70339, 178.58607, 184.96288, 124.35185, 20.115131, 23.313866, 7.236758, 27.26711]","[0.0, 0.003659, 2.408142, 9.252522, 6.356106, 9.559381, 15.918298, 0.0, 0.0, 0.224589, 0.811061]"
20200513125743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[3.473814, 0.806758, 52.50797, 45.0136, 87.72278, 99.2036, 79.96896, 3.397386, 4.416994, 3.249277, 14.137593]","[3.05457, 0.587741, 19.82852, 15.562975, 30.205906, 31.771551, 18.48877, 2.74949, 3.52254, 1.121537, 4.500999]","[16.38662, 3.37695, 118.25245, 88.782616, 175.30551, 184.74057, 123.406204, 19.562868, 22.978815, 7.286666, 26.996756]","[0.0, 0.0, 2.281397, 9.14856, 6.15107, 9.114757, 16.548725, 0.0, 0.0, 0.216271, 0.733818]"
20200513135743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[2.961505, 0.739009, 51.784054, 44.623955, 86.6976, 98.22451, 79.57041, 3.007544, 3.866144, 3.245413, 14.087873]","[2.772999, 0.53067, 19.334982, 15.311385, 29.521576, 31.195122, 18.510403, 2.740687, 3.447173, 1.13096, 4.546]","[17.311113, 3.534272, 113.18268, 85.871704, 170.58968, 184.74057, 120.72688, 20.646154, 26.468916, 7.228438, 26.571915]","[0.0, 0.0, 2.281397, 9.252522, 5.946034, 8.670135, 16.233513, 0.0, 0.0, 0.216271, 0.733818]"
20200513155742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[1.646989, 0.59935, 49.683376, 43.329987, 83.60427, 95.31697, 78.450714, 1.859067, 2.300998, 3.228555, 13.968416]","[1.965183, 0.378244, 17.913874, 14.433233, 27.353657, 29.290592, 18.354378, 2.310831, 2.884221, 1.149902, 4.634066]","[10.192525, 2.623264, 99.367546, 79.21821, 153.36668, 166.95567, 114.1074, 17.48126, 20.326342, 7.278347, 25.567743]","[0.0, 0.0, 2.281397, 9.14856, 5.740999, 8.670135, 15.918298, 0.0, 0.0, 0.182998, 0.733818]"
20200513175742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.950961, 0.520514, 48.120472, 42.38337, 81.29276, 93.08493, 77.605385, 1.11327, 1.363267, 3.219892, 13.896126]","[1.562053, 0.273594, 16.818853, 13.681723, 25.486938, 27.518278, 17.970098, 1.939319, 2.414765, 1.157516, 4.650464]","[9.799616, 2.758635, 85.17219, 70.90134, 134.09334, 148.72615, 106.54227, 14.974834, 18.343964, 7.428073, 25.567743]","[0.0, 0.0, 2.408142, 9.252522, 6.15107, 9.33707, 16.233513, 0.0, 0.0, 0.216271, 0.617952]"
20200513185742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.785428, 0.502959, 47.685802, 42.115643, 80.65927, 92.49586, 77.438675, 0.87037, 1.079098, 3.221676, 13.887244]","[1.606323, 0.261246, 16.482594, 13.443839, 24.89684, 26.932743, 17.780626, 1.823056, 2.284375, 1.158039, 4.636043]","[16.432844, 3.175723, 78.70822, 67.158745, 125.48183, 141.16757, 105.754234, 20.646154, 24.709906, 7.477982, 25.220146]","[0.0, 0.0, 2.027909, 9.14856, 5.946034, 9.114757, 15.445477, 0.0, 0.0, 0.199635, 0.656574]"
20200513195742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.685021, 0.493219, 47.358994, 41.896374, 80.16708, 92.02147, 77.29865, 0.680187, 0.86534, 3.222178, 13.872696]","[1.881369, 0.281556, 16.22854, 13.26148, 24.45165, 26.477367, 17.58465, 1.831522, 2.319059, 1.155644, 4.607905]","[17.426674, 3.201334, 77.44078, 65.07953, 121.38112, 136.49904, 104.9662, 20.646154, 25.072876, 7.511254, 25.181524]","[0.0, 0.0, 2.281397, 9.0446, 6.15107, 8.892446, 15.76069, 0.0, 0.0, 0.224589, 0.733818]"
20200513215742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.327307, 0.456057, 46.92486, 41.60578, 79.56658, 91.441536, 77.12993, 0.254772, 0.371044, 3.224562, 13.880116]","[1.784197, 0.274278, 15.79132, 12.980487, 23.719301, 25.695816, 17.17988, 1.50713, 2.113345, 1.14937, 4.541974]","[18.120043, 3.369632, 75.286125, 63.62408, 118.30559, 133.609, 103.23252, 20.646154, 26.776045, 7.577799, 24.949793]","[0.0, 0.0, 2.408142, 9.0446, 5.946034, 8.670135, 16.548725, 0.0, 0.0, 0.216271, 0.77244]"
20200513225742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.253925, 0.43529, 46.792965, 41.537582, 79.4026, 91.292274, 77.1092, 0.096134, 0.207493, 3.2272, 13.884905]","[1.082258, 0.242534, 15.595755, 12.873136, 23.389677, 25.331842, 16.977154, 0.69462, 1.220733, 1.146441, 4.504514]","[18.975199, 3.556224, 74.52566, 63.00031, 117.48544, 132.71976, 102.44449, 20.646154, 27.139015, 7.627708, 24.988415]","[0.0, 0.0, 2.281397, 9.0446, 6.15107, 9.114757, 15.445477, 0.0, 0.0, 0.199635, 0.656574]"
20200513235742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[1.01856, 0.428538, 46.711876, 41.472416, 79.32444, 91.21216, 77.18024, 0.241305, 0.625376, 3.227254, 13.889417]","[0.653233, 0.233236, 15.43126, 12.770735, 23.111729, 25.015057, 16.803896, 0.370596, 0.762793, 1.140906, 4.465406]","[18.7903, 3.37695, 73.13147, 62.480503, 116.255226, 131.16357, 102.91731, 20.646154, 26.385155, 7.561163, 25.027037]","[0.0, 0.0, 2.408142, 8.940638, 6.15107, 8.892446, 16.863937, 0.084964, 0.279208, 0.241225, 0.77244]"
20200514005743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.32521, 0.427223, 46.630257, 41.413902, 79.232994, 91.12843, 77.16792, 0.105743, 0.234121, 3.228669, 13.896688]","[0.99143, 0.229786, 15.275703, 12.67801, 22.842138, 24.70969, 16.61758, 0.613808, 1.067815, 1.135837, 4.425017]","[18.166267, 3.307435, 71.483795, 62.376545, 115.23005, 130.05202, 101.814064, 20.646154, 26.496838, 7.544527, 24.988415]","[0.0, 0.0, 2.027909, 8.836678, 5.740999, 8.670135, 15.130263, 0.0, 0.0, 0.216271, 0.656574]"
20200514035743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.583144, 0.461078, 46.700375, 41.389942, 79.39673, 91.38405, 77.27828, 0.561901, 0.722854, 3.230034, 13.914196]","[1.619231, 0.261772, 15.060927, 12.524749, 22.48236, 24.310387, 16.338543, 1.549576, 1.985764, 1.125906, 4.346668]","[17.103102, 3.194016, 72.49775, 62.064663, 114.409904, 132.27513, 100.710815, 20.646154, 25.268322, 7.744162, 24.177353]","[0.0, 0.0, 2.66163, 8.836678, 7.176248, 10.226314, 17.336758, 0.0, 0.0, 0.241225, 0.965549]"
20200514045743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.778006, 0.475633, 47.06853, 41.560547, 79.927864, 91.82796, 77.5433, 0.764586, 0.991838, 3.230472, 13.934093]","[1.598907, 0.260721, 15.227938, 12.586672, 22.760809, 24.557575, 16.398897, 1.641188, 2.090115, 1.1254, 4.340492]","[17.634686, 3.179382, 78.83497, 61.960705, 128.7624, 147.39229, 100.55321, 20.646154, 25.798819, 7.827342, 24.447706]","[0.0, 0.0, 2.66163, 8.836678, 6.356106, 9.114757, 17.336758, 0.0, 0.0, 0.232907, 0.811061]"
20200514055743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[1.089581, 0.50575, 47.803955, 41.99675, 81.05266, 92.93006, 77.87709, 1.03151, 1.381775, 3.237635, 13.961585]","[1.789309, 0.286122, 15.650715, 12.831264, 23.500704, 25.304726, 16.59755, 1.796854, 2.311017, 1.127017, 4.344808]","[20.477497, 3.40256, 86.819855, 65.39141, 141.26958, 160.06403, 102.28688, 20.646154, 27.139015, 7.810706, 24.949793]","[0.0, 0.0, 2.66163, 8.836678, 6.766176, 9.781692, 18.282402, 0.0, 0.0, 0.282816, 0.888305]"
20200514065743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[1.516487, 0.55487, 48.936237, 42.706085, 82.722565, 94.57101, 78.43219, 1.373032, 1.873663, 3.239885, 14.001083]","[2.137689, 0.340315, 16.450161, 13.341417, 24.834154, 26.633726, 16.99601, 2.003203, 2.610124, 1.125924, 4.361999]","[12.711765, 3.120843, 94.04428, 70.79738, 150.90625, 170.06801, 107.01509, 19.477903, 23.36971, 7.777434, 25.336012]","[0.0, 0.0, 2.66163, 8.732716, 6.971212, 9.781692, 18.282402, 0.0, 0.0, 0.282816, 0.965549]"
20200514075743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[2.022545, 0.616608, 50.15118, 43.48935, 84.50396, 96.284775, 79.04895, 1.805586, 2.457778, 3.25062, 14.061678]","[2.554536, 0.417747, 17.493742, 14.013605, 26.518675, 28.271412, 17.465609, 2.229921, 2.935092, 1.126371, 4.38607]","[13.081562, 2.901323, 102.662895, 76.307304, 158.90265, 177.6266, 113.31937, 16.78031, 19.963371, 7.827342, 25.992584]","[0.0, 0.0, 2.281397, 8.732716, 6.15107, 9.114757, 15.918298, 0.0, 0.0, 0.216271, 0.733818]"
20200514085743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[2.58142, 0.684013, 51.264896, 44.2195, 86.12109, 97.82446, 79.57961, 2.306324, 3.100406, 3.258596, 14.111499]","[2.931437, 0.499576, 18.57154, 14.715279, 28.217514, 29.895462, 17.912882, 2.423324, 3.218517, 1.127501, 4.40943]","[16.710194, 3.179382, 108.1129, 82.54496, 165.25876, 179.84972, 117.57475, 18.139729, 21.30357, 7.893888, 26.68778]","[0.0, 0.0, 2.408142, 8.732716, 6.766176, 9.781692, 17.494366, 0.0, 0.0, 0.249543, 0.888305]"
20200514105744,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[3.529767, 0.819196, 52.878345, 45.318123, 88.38627, 99.90549, 80.363655, 3.283269, 4.31223, 3.272873, 14.188966]","[3.327605, 0.620372, 20.200708, 15.828716, 30.735016, 32.274517, 18.618898, 2.630191, 3.498448, 1.132324, 4.459193]","[15.577691, 3.117184, 116.35128, 88.15884, 175.10046, 184.74057, 123.090996, 19.223013, 22.839212, 7.893888, 27.189869]","[0.0, 0.0, 2.66163, 8.628756, 6.971212, 10.226314, 16.548725, 0.0, 0.0, 0.241225, 0.811061]"
20200514115743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[3.68226, 0.845119, 53.069237, 45.460175, 88.59631, 100.06984, 80.42931, 3.465438, 4.53646, 3.27537, 14.187139]","[3.291606, 0.635549, 20.463589, 16.034113, 31.160208, 32.700584, 18.804829, 2.659033, 3.509633, 1.135931, 4.486194]","[17.819584, 3.556224, 118.37919, 89.82221, 177.97096, 185.85211, 124.194244, 20.646154, 27.139015, 7.943796, 27.228489]","[0.0, 0.0, 2.154653, 8.628756, 5.946034, 9.114757, 15.445477, 0.0, 0.0, 0.216271, 0.733818]"
20200514135743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[2.949879, 0.747479, 52.00875, 44.854523, 87.05939, 98.66092, 79.80877, 2.970918, 3.817994, 3.271086, 14.121797]","[2.80634, 0.549461, 19.670174, 15.610168, 30.106184, 31.84199, 18.798952, 2.685495, 3.394616, 1.149812, 4.551972]","[16.871979, 3.556224, 115.97105, 87.43112, 173.66522, 184.29596, 123.87903, 20.646154, 26.022184, 8.085204, 27.112621]","[0.0, 0.0, 2.281397, 8.628756, 6.15107, 9.33707, 15.445477, 0.0, 0.0, 0.199635, 0.695195]"
20200514145743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[2.262794, 0.671087, 50.982452, 44.2447, 85.64112, 97.255104, 79.29387, 2.366707, 3.002636, 3.266402, 14.069353]","[2.375302, 0.469361, 18.895578, 15.145449, 28.98297, 30.816355, 18.678707, 2.483186, 3.112563, 1.159129, 4.587652]","[12.619316, 3.358656, 108.1129, 82.9608, 163.41344, 179.18279, 119.62364, 17.71491, 20.828915, 8.076886, 26.301561]","[0.0, 0.0, 2.154653, 8.836678, 5.946034, 9.114757, 15.76069, 0.0, 0.0, 0.191317, 0.695195]"
20200514155743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[1.658437, 0.605075, 49.896214, 43.519703, 84.01403, 95.71952, 78.647896, 1.856841, 2.303306, 3.260112, 14.00804]","[1.980762, 0.385029, 18.058283, 14.579748, 27.660482, 29.600763, 18.437298, 2.313799, 2.87843, 1.167219, 4.610366]","[10.331199, 3.336704, 100.63499, 78.90633, 153.57172, 166.51105, 115.368256, 17.290092, 20.2705, 8.085204, 25.567743]","[0.0, 0.0, 1.901164, 8.836678, 5.535963, 8.225512, 14.184621, 0.0, 0.0, 0.166362, 0.57933]"
20200514215743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.321525, 0.453828, 46.70611, 41.50259, 79.29981, 91.13638, 76.972946, 0.250667, 0.366919, 3.257001, 13.866306]","[1.757161, 0.278085, 15.94526, 13.043225, 23.976446, 25.964895, 17.30436, 1.491816, 2.108442, 1.182552, 4.582182]","[18.351166, 3.2928, 75.286125, 63.31219, 118.51063, 134.72055, 104.49338, 20.646154, 27.111095, 8.085204, 25.142902]","[0.0, 0.0, 2.281397, 8.732716, 5.946034, 9.114757, 15.445477, 0.0, 0.0, 0.199635, 0.733818]"
20200514225743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.257007, 0.432091, 46.52157, 41.386444, 79.010345, 90.87246, 76.88915, 0.100117, 0.213079, 3.257482, 13.863845]","[1.103864, 0.24383, 15.75892, 12.925438, 23.640945, 25.603422, 17.098232, 0.723824, 1.259374, 1.181658, 4.556316]","[19.09076, 3.556224, 74.652405, 62.688427, 117.690475, 133.16437, 104.17816, 20.646154, 27.139015, 8.085204, 24.872547]","[0.0, 0.0, 2.534886, 8.732716, 6.561142, 9.33707, 16.706333, 0.0, 0.0, 0.232907, 0.811061]"
20200514235742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[1.013774, 0.423485, 46.395653, 41.27429, 78.80582, 90.68329, 76.83318, 0.239977, 0.620252, 3.260152, 13.857693]","[0.660077, 0.233778, 15.623522, 12.827519, 23.391031, 25.32386, 16.93678, 0.381271, 0.773418, 1.181843, 4.535688]","[18.18938, 3.391584, 74.145424, 62.16862, 117.07537, 131.8305, 103.39013, 20.646154, 27.111095, 8.085204, 25.027037]","[0.0, 0.0, 2.66163, 8.628756, 6.15107, 9.114757, 17.651974, 0.042482, 0.279208, 0.282816, 0.849684]"
20200515025742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.431177, 0.444747, 46.086693, 41.03417, 78.44834, 90.30653, 76.72002, 0.372246, 0.497944, 3.261653, 13.8517]","[1.706282, 0.271689, 15.273923, 12.596413, 22.818132, 24.661758, 16.54831, 1.461232, 1.939583, 1.176814, 4.486098]","[18.004482, 3.398902, 71.86403, 61.960705, 114.409904, 128.49583, 101.971664, 20.646154, 26.078026, 8.085204, 24.563572]","[0.0, 0.0, 2.154653, 8.524796, 5.740999, 8.892446, 14.815049, 0.0, 0.0, 0.191317, 0.733818]"
20200515065742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[1.497136, 0.546179, 48.446823, 42.348152, 82.00301, 93.8152, 77.98858, 1.355551, 1.844238, 3.279041, 13.982442]","[2.119969, 0.338481, 16.412367, 13.21936, 24.81765, 26.61554, 16.905815, 1.90103, 2.498243, 1.172652, 4.4768]","[12.45753, 2.670827, 93.66405, 68.92608, 154.5969, 170.06801, 110.32484, 17.417538, 20.9406, 8.076886, 25.760853]","[0.0, 0.0, 2.66163, 8.628756, 6.356106, 9.114757, 17.809582, 0.0, 0.0, 0.257862, 0.926927]"
20200515075742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[2.000376, 0.60557, 49.619987, 43.07119, 83.71201, 95.40814, 78.57931, 1.800588, 2.441756, 3.28662, 14.031866]","[2.533449, 0.40998, 17.345787, 13.811712, 26.35431, 28.109932, 17.332005, 2.151882, 2.855391, 1.17419, 4.504266]","[13.497583, 2.839126, 102.91638, 76.82711, 161.56812, 177.4043, 115.21065, 16.589142, 19.684162, 8.051932, 26.417427]","[0.0, 0.0, 2.788374, 8.628756, 6.561142, 9.559381, 17.967186, 0.0, 0.0, 0.249543, 0.926927]"
20200515115742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[3.656868, 0.822076, 52.471867, 45.01163, 87.719185, 99.162895, 79.948715, 3.515876, 4.595382, 3.3081, 14.15969]","[3.263263, 0.598588, 20.043472, 15.643128, 30.54544, 32.150562, 18.551634, 2.747365, 3.586483, 1.177797, 4.618126]","[16.918203, 3.194016, 120.66059, 89.51034, 177.35585, 185.18518, 125.13988, 20.391262, 23.900204, 8.085204, 27.46022]","[0.0, 0.0, 2.788374, 8.628756, 7.586319, 11.56018, 18.282402, 0.0, 0.0, 0.282816, 0.965549]"
20200515125742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[3.425594, 0.795459, 52.309982, 44.949284, 87.46774, 98.90232, 79.823586, 3.37197, 4.384436, 3.31051, 14.161229]","[3.07074, 0.573638, 19.849094, 15.568708, 30.275616, 31.924923, 18.560955, 2.763756, 3.541977, 1.181211, 4.645254]","[16.57152, 3.150112, 118.75942, 88.47073, 175.71559, 184.51825, 124.66707, 20.285057, 23.844362, 8.085204, 27.769196]","[0.0, 0.0, 2.788374, 8.732716, 7.586319, 11.337869, 17.494366, 0.0, 0.0, 0.26618, 0.926927]"
20200515135743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[2.952805, 0.73356, 51.687172, 44.593735, 86.579216, 98.07448, 79.48305, 3.024714, 3.888162, 3.308487, 14.12841]","[2.77552, 0.518146, 19.299835, 15.261642, 29.47773, 31.215284, 18.46789, 2.763018, 3.464007, 1.186614, 4.67105]","[17.472898, 3.384267, 115.97105, 86.18359, 170.99976, 184.29596, 123.090996, 20.646154, 26.496838, 8.085204, 27.26711]","[0.0, 0.0, 2.66163, 8.732716, 6.971212, 10.670936, 17.336758, 0.0, 0.0, 0.232907, 0.888305]"
20200515145742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[2.2746, 0.662565, 50.829136, 44.09658, 85.34097, 96.94058, 79.086586, 2.423989, 3.075896, 3.303936, 14.101264]","[2.35499, 0.443726, 18.554071, 14.823621, 28.335651, 30.161036, 18.288944, 2.567336, 3.193226, 1.191964, 4.69601]","[12.619316, 3.109867, 109.760574, 83.27268, 163.41344, 178.96048, 120.88449, 17.991041, 21.108124, 8.085204, 26.533293]","[0.0, 0.0, 2.408142, 8.732716, 6.766176, 10.004003, 15.445477, 0.0, 0.0, 0.232907, 0.77244]"
20200515165742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[1.25265, 0.554501, 48.96444, 42.90913, 82.608055, 94.34743, 78.18662, 1.479542, 1.817393, 3.300362, 14.03898]","[1.69619, 0.303601, 17.072018, 13.826769, 25.915783, 27.83127, 17.744295, 2.15694, 2.667906, 1.202203, 4.71212]","[9.753391, 3.117184, 91.00242, 73.60432, 145.57533, 158.95247, 111.42808, 17.608706, 20.521786, 8.085204, 25.027037]","[0.0, 0.0, 2.281397, 8.836678, 5.946034, 9.114757, 15.76069, 0.0, 0.0, 0.191317, 0.617952]"
20200515175742,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.963166, 0.523826, 48.328457, 42.511055, 81.62666, 93.45178, 77.81364, 1.129947, 1.387403, 3.298817, 14.015595]","[1.564853, 0.26917, 16.629835, 13.505492, 25.113173, 27.055239, 17.524426, 1.948462, 2.415574, 1.205268, 4.709882]","[10.030739, 2.004949, 84.79195, 69.445885, 136.34872, 150.50464, 108.43354, 14.804907, 18.316044, 8.085204, 24.756681]","[0.0, 0.0, 2.154653, 8.836678, 6.356106, 9.559381, 15.918298, 0.0, 0.0, 0.199635, 0.733818]"
20200515205743,"[1.64, 3.92, 8.7, 9.66, 10.8, 12.0, 13.4, 0.64, 0.81, 6.25, 7.35]","[0.53233, 0.482452, 47.41562, 41.933517, 80.31901, 92.23072, 77.53668, 0.471355, 0.618538, 3.305975, 14.033503]","[2.048315, 0.294156, 15.847559, 12.968433, 23.76369, 25.672321, 16.985395, 1.835642, 2.366861, 1.205546, 4.66622]","[18.166267, 3.468416, 75.539604, 63.831997, 121.17609, 135.8321, 104.49338, 20.646154, 26.52476, 8.085204, 25.644987]","[0.0, 0.0, 2.027909, 8.836678, 5.946034, 9.33707, 15.603084, 0.0, 0.0, 0.199635, 0.656574]"
