datetime,wavelengths,mean,std,max,min
20200725080024,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[17.135572, 12.86993, 9.992317, 0.456045, 2.185928, 0.591429, 0.469634, 2.92392, 8.12005, 13.83814, 41.176746, 37.556194, 72.03018, 82.60423, 91.33359, 82.4849]","[59.32739, 46.685352, 36.618046, 3.093886, 8.16853, 2.122289, 0.435855, 1.053833, 2.759457, 4.494717, 13.54355, 10.740308, 20.939524, 23.12746, 23.762072, 18.26713]","[765.05493, 628.6211, 372.8076, 81.2614, 95.06721, 30.098692, 13.044458, 6.547606, 16.292883, 24.413946, 68.26769, 60.14663, 105.624596, 120.2425, 129.98778, 108.06091]","[-0.761351, -2.385563, -0.761351, 0.050756, -1.573456, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 6.547606, 7.359712, 8.17182, 10.608141, 14.668673]"
20200725100024,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[35.806847, 22.910608, 15.850625, 0.631954, 3.068445, 0.790583, 0.486887, 2.928678, 8.136682, 13.869184, 41.33038, 37.631554, 72.28106, 82.87971, 91.6085, 82.670784]","[70.69775, 50.062443, 34.951126, 3.319068, 6.940272, 1.796984, 0.414619, 1.052504, 2.754041, 4.479603, 13.532345, 10.746294, 20.936684, 23.124792, 23.737791, 18.253113]","[618.8758, 501.9325, 341.13544, 71.51612, 47.965034, 15.480776, 2.487076, 6.547606, 15.480776, 24.413946, 65.831375, 56.8982, 118.618286, 136.48463, 138.10884, 106.43669]","[-0.761351, -1.573456, -1.573456, -0.761351, -1.573456, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 7.359712, 6.547606, 8.17182, 11.420244, 14.668673]"
20200725120024,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[60.007385, 35.686447, 25.87655, 1.236324, 4.295052, 1.068593, 0.513107, 2.939762, 8.173293, 13.942153, 42.04642, 38.103127, 73.3966, 84.03107, 92.6513, 83.24112]","[77.7882, 54.73405, 37.0645, 4.230196, 6.35551, 1.653706, 0.424166, 1.049786, 2.752683, 4.469724, 13.707644, 10.947655, 21.170156, 23.326704, 23.85422, 18.26307]","[804.0361, 628.6211, 372.8076, 73.95244, 95.06721, 30.098692, 9.796034, 6.547606, 16.292883, 24.413946, 71.51612, 59.33453, 129.17567, 148.66623, 147.85411, 108.87302]","[-0.761351, -4.821882, -2.385563, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 7.359712, 6.547606, 8.17182, 11.420244, 14.668673]"
20200725130024,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[80.72101, 47.48039, 35.014553, 1.67625, 5.565585, 1.376018, 0.546693, 2.948794, 8.200504, 14.00623, 42.62983, 38.50869, 74.29602, 84.94707, 93.47292, 83.69745]","[84.344734, 60.60026, 40.84054, 5.01618, 6.459164, 1.681904, 0.41618, 1.050734, 2.759855, 4.48126, 13.863229, 11.127922, 21.379976, 23.500587, 23.965664, 18.304317]","[704.147, 585.57947, 372.8076, 73.140335, 95.06721, 24.413946, 5.7355, 6.547606, 16.292883, 26.03816, 74.76454, 65.831375, 132.4241, 151.91464, 150.29044, 112.121445]","[-0.761351, -1.573456, -3.197668, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 1.674969, 7.359712, 4.923395, 7.359712, 9.796034, 14.668673]"
20200725140024,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[106.90915, 62.796066, 46.45733, 2.065263, 7.441406, 1.838309, 0.594641, 2.956426, 8.224128, 14.058482, 43.15998, 38.877228, 75.09383, 85.75025, 94.17118, 84.05591]","[92.27343, 68.79929, 46.203438, 5.858872, 7.059446, 1.837249, 0.406952, 1.053984, 2.773948, 4.514778, 14.110257, 11.339544, 21.71927, 23.820496, 24.227037, 18.425331]","[791.8545, 628.6211, 372.8076, 73.140335, 95.06721, 19.541311, 5.7355, 7.359712, 18.729204, 30.098692, 80.44929, 69.89191, 133.2362, 152.72676, 151.91464, 119.43039]","[-0.761351, -1.573456, -2.385563, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 7.359712, 6.547606, 8.983927, 11.420244, 15.480776]"
20200725150024,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[138.63766, 82.26171, 59.97788, 2.392791, 9.699959, 2.320019, 0.659511, 2.96415, 8.246415, 14.107153, 43.602306, 39.186676, 75.76353, 86.4105, 94.73402, 84.33558]","[101.694824, 79.56128, 53.259125, 6.595494, 8.261347, 2.055219, 0.391765, 1.057814, 2.791822, 4.559954, 14.372524, 11.528226, 22.078947, 24.160135, 24.509962, 18.551968]","[804.0361, 628.6211, 372.8076, 76.388756, 95.06721, 30.098692, 14.668673, 7.359712, 20.353415, 33.347115, 83.697716, 71.51612, 134.86041, 153.53886, 157.5994, 128.36357]","[-0.761351, -10.506626, -2.385563, -1.573456, -3.197668, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 7.359712, 6.547606, 8.17182, 11.420244, 16.292883]"
20200725170024,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[168.42776, 98.31234, 70.69515, 2.775642, 11.539107, 2.766097, 0.70962, 2.969772, 8.256644, 14.11889, 43.934914, 39.42852, 76.23319, 86.83762, 95.03531, 84.402695]","[108.67281, 88.545135, 59.610493, 7.617072, 9.149371, 2.23467, 0.398655, 1.068691, 2.831331, 4.65014, 14.862984, 11.788917, 22.795305, 24.87069, 25.152557, 18.890427]","[804.0361, 628.6211, 372.8076, 81.2614, 65.01927, 14.668673, 13.856565, 7.359712, 21.977629, 35.78344, 96.691414, 75.57665, 143.79358, 162.47203, 174.65363, 136.48463]","[0.050756, -3.197668, -3.197668, -0.761351, -1.573456, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 7.359712, 6.547606, 8.17182, 11.420244, 14.668673]"
20200725200024,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[112.78292, 65.553444, 46.170746, 2.380199, 7.10637, 1.818596, 0.608662, 2.954976, 8.195122, 13.967229, 42.938538, 38.771244, 74.65968, 85.17675, 93.452896, 83.33195]","[102.92434, 77.58997, 51.870197, 6.91281, 7.466948, 1.973484, 0.410981, 1.086981, 2.886162, 4.731026, 14.842908, 11.613012, 22.865025, 25.065622, 25.50365, 19.241796]","[760.99445, 601.00946, 350.8807, 79.637184, 48.777138, 15.480776, 16.292883, 6.547606, 17.917097, 30.9108, 97.503525, 70.70401, 155.97519, 174.65363, 177.08995, 125.927246]","[-0.761351, -1.573456, -2.385563, -1.573456, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 7.359712, 7.359712, 8.17182, 11.420244, 15.480776]"
20200725210024,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[87.869415, 51.32218, 35.55396, 2.047008, 5.34628, 1.366064, 0.573063, 2.948766, 8.169906, 13.903708, 42.37168, 38.383087, 73.76713, 84.25937, 92.61436, 82.83123]","[93.40851, 68.039055, 45.811428, 6.106673, 6.548772, 1.747821, 0.416359, 1.092751, 2.903592, 4.747971, 14.68911, 11.428823, 22.670088, 24.912773, 25.422604, 19.236147]","[804.0361, 628.6211, 372.8076, 75.57665, 95.06721, 18.729204, 9.796034, 6.547606, 17.10499, 28.474478, 95.06721, 67.45559, 154.35097, 171.4052, 173.02942, 121.866714]","[-0.761351, -1.573456, -4.009775, -1.573456, -0.761351, -0.761351, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 7.359712, 6.547606, 8.17182, 11.420244, 15.480776]"
20200725220024,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[65.88965, 39.01747, 27.005531, 1.645699, 4.210432, 1.092225, 0.541839, 2.943256, 8.150168, 13.85435, 41.908943, 38.064335, 73.04521, 83.52206, 91.94457, 82.44333]","[82.18842, 58.20233, 39.591724, 5.215573, 6.015496, 1.612824, 0.423561, 1.097912, 2.912036, 4.75055, 14.537291, 11.254532, 22.454609, 24.727219, 25.287832, 19.159414]","[804.0361, 628.6211, 372.8076, 70.70401, 95.06721, 30.098692, 13.044458, 6.547606, 17.917097, 26.850267, 92.63088, 63.395058, 149.47833, 166.53256, 168.96889, 117.80618]","[-0.761351, -1.573456, -2.385563, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 7.359712, 6.547606, 8.983927, 11.420244, 15.480776]"
20200725230024,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[48.11773, 28.873642, 20.155205, 1.204526, 3.36497, 0.882841, 0.519004, 2.940671, 8.143102, 13.834813, 41.63138, 37.876198, 72.61433, 83.08954, 91.569214, 82.250496]","[72.459694, 50.361202, 34.647568, 4.226557, 5.90302, 1.567561, 0.427984, 1.100045, 2.911008, 4.737884, 14.36371, 11.101833, 22.186644, 24.470932, 25.068113, 19.010431]","[804.0361, 628.6211, 372.8076, 67.45559, 95.06721, 30.098692, 13.856565, 6.547606, 17.917097, 26.850267, 89.38246, 61.770844, 144.6057, 161.65993, 164.90836, 116.99408]","[-0.761351, -3.197668, -2.385563, -0.761351, -0.761351, -0.761351, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 7.359712, 6.547606, 8.983927, 11.420244, 16.292883]"
20200726020024,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[16.836954, 12.407572, 9.628021, 0.240946, 2.069662, 0.529815, 0.478434, 2.955545, 8.176996, 13.899374, 41.39311, 37.737827, 72.27115, 82.80596, 91.45019, 82.40846]","[58.506256, 48.08468, 37.57806, 1.776366, 8.403811, 2.046509, 0.44697, 1.097609, 2.875408, 4.627604, 13.621961, 10.666248, 20.984945, 23.207556, 23.854286, 18.193104]","[686.28064, 628.6211, 372.8076, 85.32193, 95.06721, 30.098692, 6.547606, 6.547606, 17.10499, 25.226053, 72.328224, 57.71031, 120.2425, 135.67252, 144.6057, 108.87302]","[-0.761351, -1.573456, 0.050756, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 7.359712, 6.547606, 8.17182, 2.487076, 16.292883]"
20200726030024,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[9.037092, 7.164751, 6.038697, 0.19502, 1.373965, 0.374889, 0.462917, 2.959044, 8.187517, 13.920076, 41.35894, 37.716724, 72.22506, 82.79154, 91.47371, 82.48267]","[48.187496, 41.890175, 34.467804, 2.093301, 8.054216, 2.086354, 0.521662, 1.0943, 2.864496, 4.592718, 13.422524, 10.571815, 20.669802, 22.864561, 23.512165, 17.979631]","[804.0361, 628.6211, 372.8076, 109.68512, 95.06721, 30.098692, 25.226053, 6.547606, 17.10499, 25.226053, 69.0798, 57.71031, 114.557755, 129.98778, 138.92094, 107.248795]","[-0.761351, -1.573456, -0.761351, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 7.359712, 6.547606, 8.983927, 12.232351, 16.292883]"
20200726060024,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[2.759534, 2.185103, 2.244798, 0.139521, 0.56309, 0.182641, 0.423796, 2.975128, 8.226996, 13.988793, 41.32513, 37.677086, 72.21767, 82.833405, 91.62347, 82.742744]","[25.520132, 21.056412, 21.815498, 1.528575, 5.406194, 1.45807, 0.418679, 1.084508, 2.828231, 4.507811, 13.028837, 10.36921, 20.050407, 22.18011, 22.808105, 17.5085]","[666.7901, 628.6211, 372.8076, 127.55145, 95.06721, 30.098692, 9.796034, 6.547606, 17.10499, 25.226053, 67.45559, 70.70401, 109.68512, 124.30304, 134.04831, 107.248795]","[-0.761351, -1.573456, -0.761351, 0.050756, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, -1.573456, 6.547606, 8.983927, 12.232351, 17.10499]"
20200726080024,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[17.102018, 13.034678, 10.19465, 0.329716, 2.240258, 0.592536, 0.462782, 2.984059, 8.257466, 14.042942, 41.42942, 37.710644, 72.40523, 83.06782, 91.904686, 82.989914]","[59.10125, 47.13005, 37.116634, 2.205785, 8.299903, 2.09495, 0.43677, 1.078356, 2.80442, 4.470496, 12.909206, 10.314584, 19.873894, 21.959927, 22.561424, 17.33862]","[798.3513, 628.6211, 372.8076, 84.50982, 95.06721, 30.098692, 8.983927, 6.547606, 16.292883, 24.413946, 65.01927, 57.71031, 107.248795, 121.866714, 131.61198, 108.87302]","[-0.761351, -4.009775, 0.050756, 0.050756, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 7.359712, 7.359712, 9.796034, 13.044458, 17.10499]"
20200726100024,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[36.49655, 23.646368, 16.394892, 0.656937, 3.161956, 0.813107, 0.479606, 2.998367, 8.300262, 14.119516, 41.747795, 37.867527, 72.90992, 83.64821, 92.5156, 83.41859]","[71.546425, 51.025856, 35.734997, 3.225348, 7.135338, 1.815716, 0.417657, 1.07265, 2.783088, 4.427755, 12.79575, 10.274468, 19.691074, 21.731014, 22.28914, 17.130793]","[752.0612, 628.6211, 372.8076, 73.95244, 95.06721, 29.286585, 6.547606, 6.547606, 16.292883, 24.413946, 63.395058, 57.71031, 106.43669, 123.49092, 129.98778, 107.248795]","[-0.761351, -16.191372, -1.573456, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 7.359712, 8.17182, 10.608141, -1.573456, 18.729204]"
20200726110024,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[46.005173, 28.088757, 19.684444, 0.836172, 3.497581, 0.878339, 0.490926, 3.003615, 8.320818, 14.158336, 42.023228, 38.034237, 73.349396, 84.11824, 92.95134, 83.67724]","[74.70389, 52.365074, 35.746895, 3.653617, 6.558944, 1.68124, 0.410816, 1.070585, 2.775172, 4.414573, 12.844813, 10.340671, 19.744465, 21.766872, 22.283108, 17.084093]","[804.0361, 628.6211, 372.8076, 73.95244, 95.06721, 30.098692, 11.420244, 6.547606, 16.292883, 24.413946, 64.20716, 57.71031, 112.121445, 129.98778, 134.04831, 106.43669]","[-0.761351, -1.573456, -1.573456, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 3.299181, 7.359712, 8.17182, 11.420244, 14.668673, 18.729204]"
20200726140024,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[106.49768, 62.539627, 46.387905, 1.795414, 7.63236, 1.86007, 0.611706, 3.028066, 8.407565, 14.33539, 43.651424, 39.14709, 75.85037, 86.67859, 95.24311, 84.94446]","[91.388626, 68.11497, 45.924896, 5.272016, 7.341536, 1.872361, 0.413162, 1.074233, 2.793584, 4.460218, 13.390817, 10.942097, 20.455364, 22.408875, 22.77003, 17.334875]","[804.0361, 628.6211, 372.8076, 72.328224, 95.06721, 30.098692, 14.668673, 7.359712, 18.729204, 30.9108, 78.01297, 67.45559, 125.927246, 138.92094, 147.042, 121.05461]","[-0.761351, -1.573456, -1.573456, -1.573456, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 7.359712, 7.359712, 10.608141, 13.856565, 18.729204]"
20200726170024,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[167.15213, 97.26753, 70.33239, 2.386244, 11.768978, 2.791399, 0.725544, 3.050247, 8.453726, 14.430353, 44.7188, 39.89287, 77.43404, 88.251, 96.56044, 85.580215]","[106.51701, 86.84877, 58.77069, 6.854328, 9.422984, 2.276494, 0.417883, 1.086322, 2.844732, 4.613859, 14.401453, 11.626893, 21.929167, 23.864685, 24.070042, 18.082418]","[804.0361, 628.6211, 372.8076, 131.61198, 95.06721, 30.098692, 25.226053, 7.359712, 19.541311, 36.595543, 113.74565, 77.20087, 147.042, 167.34467, 178.71416, 136.48463]","[0.050756, -20.251904, -12.130839, -2.385563, -3.197668, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 7.359712, 7.359712, 9.796034, 13.856565, 17.917097]"
20200727040020,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[3.135245, 2.369594, 2.266735, 0.151042, 0.548419, 0.180674, 0.465582, 3.073954, 8.507792, 14.388046, 42.63569, 38.47849, 74.18155, 85.05806, 93.923515, 84.126595]","[27.917038, 23.113981, 21.59339, 2.017806, 5.284417, 1.488391, 0.443742, 1.132422, 2.920804, 4.585074, 12.866905, 10.553406, 19.755173, 21.813541, 22.428078, 17.381258]","[804.0361, 628.6211, 372.8076, 140.54517, 95.06721, 30.098692, 25.226053, 6.547606, 16.292883, 23.601843, 69.0798, 57.71031, 112.121445, 126.73935, 135.67252, 109.68512]","[-0.761351, -2.385563, 0.050756, 0.050756, -2.385563, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 7.359712, 6.547606, 8.983927, 12.232351, 17.10499]"
20200727050020,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[1.234154, 0.888307, 0.997139, 0.100081, 0.273363, 0.112147, 0.45224, 3.077974, 8.51551, 14.408235, 42.623234, 38.465775, 74.175095, 85.05739, 93.96732, 84.25777]","[16.101421, 11.325624, 13.762173, 1.17289, 3.548518, 1.024832, 0.412379, 1.131041, 2.907022, 4.55427, 12.746609, 10.508663, 19.555872, 21.590288, 22.192652, 17.245398]","[591.2642, 628.6211, 372.8076, 102.37616, 95.06721, 30.098692, 15.480776, 6.547606, 16.292883, 24.413946, 67.45559, 56.8982, 110.49722, 125.927246, 134.86041, 108.06091]","[-0.761351, -3.197668, -0.761351, 0.050756, -3.197668, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 7.359712, 6.547606, 9.796034, 13.044458, 17.10499]"
20200727080021,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[16.825142, 12.757797, 10.065566, 0.389191, 2.203778, 0.583003, 0.482548, 3.085816, 8.537459, 14.45597, 42.608227, 38.429592, 74.17525, 85.11969, 94.113335, 84.576324]","[58.717033, 46.744167, 37.323483, 2.76949, 8.30153, 2.084408, 0.431555, 1.122445, 2.873565, 4.483617, 12.486678, 10.394156, 19.134983, 21.097094, 21.653664, 16.90102]","[587.2037, 628.6211, 372.8076, 96.691414, 95.06721, 30.098692, 6.547606, 6.547606, 15.480776, 24.413946, 65.831375, 56.8982, 106.43669, 121.866714, 133.2362, 107.248795]","[-0.761351, -2.385563, -0.761351, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 6.547606, 7.359712, 9.796034, 13.044458, 17.917097]"
20200727130021,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[77.42865, 44.508224, 33.286232, 1.230694, 5.33195, 1.270668, 0.56504, 3.12103, 8.636956, 14.653947, 44.03088, 39.36978, 76.41824, 87.45212, 96.241104, 85.87636]","[82.52076, 59.0111, 40.154842, 4.439446, 6.339946, 1.613106, 0.399491, 1.118986, 2.854702, 4.450286, 12.801052, 10.805562, 19.488932, 21.335743, 21.698109, 16.822044]","[804.0361, 628.6211, 372.8076, 70.70401, 95.06721, 30.098692, 7.359712, 6.547606, 17.10499, 27.662374, 75.57665, 64.20716, 127.55145, 150.29044, 150.29044, 113.74565]","[-0.761351, -2.385563, -2.385563, -0.761351, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 6.547606, 7.359712, 9.796034, 13.044458, 17.917097]"
20200727170021,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[166.60812, 96.8214, 70.82993, 2.031292, 11.968146, 2.793679, 0.7407, 3.149706, 8.696518, 14.777855, 45.560867, 40.463276, 78.71722, 89.6869, 98.093285, 86.766754]","[104.98226, 85.9339, 58.54557, 6.196953, 9.617841, 2.302817, 0.410952, 1.140915, 2.931243, 4.656766, 14.15027, 11.740438, 21.417616, 23.227901, 23.355837, 17.707054]","[804.0361, 628.6211, 372.8076, 78.82507, 95.06721, 30.098692, 25.226053, 7.359712, 21.165522, 37.407646, 97.503525, 77.20087, 147.042, 167.34467, 178.71416, 136.48463]","[0.862864, -1.573456, -4.821882, -1.573456, -0.761351, 0.050756, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 6.547606, 7.359712, 9.796034, 13.044458, 17.917097]"
20200727180020,"[0.4699999988079071, 0.6399999856948853, 0.8700000047683716, 1.3799999952316284, 1.6100000143051147, 2.25, 3.890000104904175, 6.170000076293945, 6.929999828338623, 7.340000152587891, 8.4399995803833, 9.609999656677246, 10.329999923706055, 11.1899995803833, 12.270000457763672, 13.270000457763672]","[159.1215, 92.407845, 67.12752, 2.047337, 11.225267, 2.623119, 0.719731, 3.145767, 8.682965, 14.751299, 45.49462, 40.4359, 78.60267, 89.548386, 97.93352, 86.62343]","[106.70082, 86.0459, 58.206486, 6.372823, 9.445935, 2.271169, 0.401187, 1.146074, 2.942889, 4.68517, 14.264666, 11.784245, 21.62596, 23.46517, 23.610394, 17.902554]","[804.0361, 628.6211, 372.8076, 140.54517, 95.06721, 30.098692, 24.413946, 7.359712, 20.353415, 37.407646, 97.503525, 75.57665, 148.66623, 167.34467, 179.52626, 136.48463]","[-0.761351, -9.694521, -12.130839, -4.821882, -0.761351, -0.761351, 0.050756, 0.050756, 0.862864, 0.862864, 2.487076, 6.547606, 7.359712, 9.796034, 12.232351, 17.10499]"
